C777AD $C8             INY                             A:0004 X:0034 Y:0002 S:036C D:0000 DB:CC P:04 V:221 H:317
C777AE $B3 $01         LDA ($01,S),Y [CC9996] = $0300  A:0004 X:0034 Y:0003 S:036C D:0000 DB:CC P:04 V:221 H:320
C777B0 $29 $03 $00     AND #$0003                      A:0300 X:0034 Y:0003 S:036C D:0000 DB:CC P:04 V:221 H:332
C777B3 $0A             ASL                             A:0000 X:0034 Y:0003 S:036C D:0000 DB:CC P:06 V:221 H:337
C777B4 $85 $1C         STA $1C [00001C] = $0016        A:0000 X:0034 Y:0003 S:036C D:0000 DB:CC P:06 V:222 H:0  
C777B6 $C8             INY                             A:0000 X:0034 Y:0003 S:036C D:0000 DB:CC P:06 V:222 H:7  
C777B7 $B3 $01         LDA ($01,S),Y [CC9997] = $6B03  A:0000 X:0034 Y:0004 S:036C D:0000 DB:CC P:04 V:222 H:10 
C777B9 $29 $03 $00     AND #$0003                      A:6B03 X:0034 Y:0004 S:036C D:0000 DB:CC P:04 V:222 H:23 
C777BC $0A             ASL                             A:0003 X:0034 Y:0004 S:036C D:0000 DB:CC P:04 V:222 H:27 
C777BD $85 $1E         STA $1E [00001E] = $0000        A:0006 X:0034 Y:0004 S:036C D:0000 DB:CC P:04 V:222 H:30 
C777BF $A3 $01         LDA $01,S [00036D] = $9993      A:0006 X:0034 Y:0004 S:036C D:0000 DB:CC P:04 V:222 H:37 
C777C1 $1A             INC                             A:9993 X:0034 Y:0004 S:036C D:0000 DB:CC P:84 V:222 H:46 
C777C2 $1A             INC                             A:9994 X:0034 Y:0004 S:036C D:0000 DB:CC P:84 V:222 H:49 
C777C3 $1A             INC                             A:9995 X:0034 Y:0004 S:036C D:0000 DB:CC P:84 V:222 H:52 
C777C4 $1A             INC                             A:9996 X:0034 Y:0004 S:036C D:0000 DB:CC P:84 V:222 H:55 
C777C5 $83 $01         STA $01,S [00036D] = $9993      A:9997 X:0034 Y:0004 S:036C D:0000 DB:CC P:84 V:222 H:58 
C777C7 $F4 $7E $7E     PEA #$7E7E                      A:9997 X:0034 Y:0004 S:036C D:0000 DB:CC P:84 V:222 H:66 
C777CA $AB             PLB                             A:9997 X:0034 Y:0004 S:036A D:0000 DB:CC P:84 V:222 H:75 
C777CB $AB             PLB                             A:9997 X:0034 Y:0004 S:036B D:0000 DB:7E P:04 V:222 H:81 
C777CC $A6 $18         LDX $18 [000018] = $0002        A:9997 X:0034 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:88 
C777CE $BF $F1 $77 $C7 LDA $C777F1,X [C777F3] = $2010  A:9997 X:0002 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:95 
C777D2 $8D $A7 $98     STA $98A7 [7E98A7] = $0010      A:2010 X:0002 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:104
C777D5 $A6 $1A         LDX $1A [00001A] = $0004        A:2010 X:0002 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:112
C777D7 $BF $F1 $77 $C7 LDA $C777F1,X [C777F5] = $4010  A:2010 X:0004 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:119
C777DB $8D $A9 $98     STA $98A9 [7E98A9] = $0010      A:4010 X:0004 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:128
C777DE $A6 $1C         LDX $1C [00001C] = $0000        A:4010 X:0004 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:147
C777E0 $BF $F1 $77 $C7 LDA $C777F1,X [C777F1] = $0010  A:4010 X:0000 Y:0004 S:036C D:0000 DB:7E P:06 V:222 H:154
C777E4 $8D $AB $98     STA $98AB [7E98AB] = $0010      A:0010 X:0000 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:163
C777E7 $A6 $1E         LDX $1E [00001E] = $0006        A:0010 X:0000 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:171
C777E9 $BF $F1 $77 $C7 LDA $C777F1,X [C777F7] = $6010  A:0010 X:0006 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:178
C777ED $8D $AD $98     STA $98AD [7E98AD] = $0010      A:6010 X:0006 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:187
C777F0 $6B             RTL                             A:6010 X:0006 Y:0004 S:036C D:0000 DB:7E P:04 V:222 H:196
CC9998 $6B             RTL                             A:6010 X:0006 Y:0004 S:036F D:0000 DB:7E P:04 V:222 H:206
CA43B0 $A9 $09 $00     LDA #$0009                      A:6010 X:0006 Y:0004 S:0372 D:0000 DB:7E P:04 V:222 H:217
CA43B3 $22 $3F $77 $C7 JSL $C7773F                     A:0009 X:0006 Y:0004 S:0372 D:0000 DB:7E P:04 V:222 H:221
C7773F $E2 $20         SEP #$20                        A:0009 X:0006 Y:0004 S:036F D:0000 DB:7E P:04 V:222 H:235
C77741 $EB             XBA                             A:0009 X:0006 Y:0004 S:036F D:0000 DB:7E P:24 V:222 H:239
C77742 $A9 $14         LDA #$14                        A:0900 X:0006 Y:0004 S:036F D:0000 DB:7E P:26 V:222 H:244
C77744 $22 $98 $10 $C0 JSL $C01098                     A:0914 X:0006 Y:0004 S:036F D:0000 DB:7E P:24 V:222 H:247
C01098 $08             PHP                             A:0914 X:0006 Y:0004 S:036C D:0000 DB:7E P:24 V:222 H:260
C01099 $78             SEI                             A:0914 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:265
C0109A $E2 $20         SEP #$20                        A:0914 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:268
C0109C $8F $02 $42 $00 STA $004202                     A:0914 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:273
C010A0 $EB             XBA                             A:0914 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:297
C010A1 $8F $03 $42 $00 STA $004203                     A:1409 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:301
C010A5 $EA             NOP                             A:1409 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:309
C010A6 $EA             NOP                             A:1409 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:312
C010A7 $EA             NOP                             A:1409 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:315
C010A8 $EA             NOP                             A:1409 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:318
C010A9 $AF $17 $42 $00 LDA $004217                     A:1409 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:321
C010AD $EB             XBA                             A:1400 X:0006 Y:0004 S:036B D:0000 DB:7E P:26 V:222 H:327
C010AE $AF $16 $42 $00 LDA $004216                     A:0014 X:0006 Y:0004 S:036B D:0000 DB:7E P:24 V:222 H:332
C010B2 $28             PLP                             A:00B4 X:0006 Y:0004 S:036B D:0000 DB:7E P:A4 V:222 H:339
C010B3 $6B             RTL                             A:00B4 X:0006 Y:0004 S:036C D:0000 DB:7E P:24 V:223 H:6  
C77748 $C2 $20         REP #$20                        A:00B4 X:0006 Y:0004 S:036F D:0000 DB:7E P:24 V:223 H:16 
C7774A $8D $6D $98     STA $986D [7E986D] = $0050      A:00B4 X:0006 Y:0004 S:036F D:0000 DB:7E P:04 V:223 H:21 
C7774D $6B             RTL                             A:00B4 X:0006 Y:0004 S:036F D:0000 DB:7E P:04 V:223 H:29 
CA43B7 $A9 $01 $00     LDA #$0001                      A:00B4 X:0006 Y:0004 S:0372 D:0000 DB:7E P:04 V:223 H:40 
CA43BA $A2 $00 $00     LDX #$0000                      A:0001 X:0006 Y:0004 S:0372 D:0000 DB:7E P:04 V:223 H:44 
CA43BD $22 $F9 $77 $C7 JSL $C777F9                     A:0001 X:0000 Y:0004 S:0372 D:0000 DB:7E P:06 V:223 H:49 
C777F9 $8D $AF $98     STA $98AF [7E98AF] = $0000      A:0001 X:0000 Y:0004 S:036F D:0000 DB:7E P:06 V:223 H:62 
C777FC $8E $B1 $98     STX $98B1 [7E98B1] = $0000      A:0001 X:0000 Y:0004 S:036F D:0000 DB:7E P:06 V:223 H:71 
C777FF $6B             RTL                             A:0001 X:0000 Y:0004 S:036F D:0000 DB:7E P:06 V:223 H:79 
CA43C1 $22 $6D $DE $CA JSL $CADE6D                     A:0001 X:0000 Y:0004 S:0372 D:0000 DB:7E P:06 V:223 H:90 
CADE6D $22 $08 $77 $C7 JSL $C77708                     A:0001 X:0000 Y:0004 S:036F D:0000 DB:7E P:06 V:223 H:103
C77708 $22 $CC $07 $C9 JSL $C907CC                     A:0001 X:0000 Y:0004 S:036C D:0000 DB:7E P:06 V:223 H:117
C907CC $08             PHP                             A:0001 X:0000 Y:0004 S:0369 D:0000 DB:7E P:06 V:223 H:130
C907CD $78             SEI                             A:0001 X:0000 Y:0004 S:0368 D:0000 DB:7E P:06 V:223 H:145
C907CE $C2 $30         REP #$30                        A:0001 X:0000 Y:0004 S:0368 D:0000 DB:7E P:06 V:223 H:148
C907D0 $48             PHA                             A:0001 X:0000 Y:0004 S:0368 D:0000 DB:7E P:06 V:223 H:153
C907D1 $8B             PHB                             A:0001 X:0000 Y:0004 S:0366 D:0000 DB:7E P:06 V:223 H:160
C907D2 $DA             PHX                             A:0001 X:0000 Y:0004 S:0365 D:0000 DB:7E P:06 V:223 H:165
C907D3 $5A             PHY                             A:0001 X:0000 Y:0004 S:0363 D:0000 DB:7E P:06 V:223 H:172
C907D4 $A3 $0A         LDA $0A,S [00036B] = $C777      A:0001 X:0000 Y:0004 S:0361 D:0000 DB:7E P:06 V:223 H:179
C907D6 $48             PHA                             A:C777 X:0000 Y:0004 S:0361 D:0000 DB:7E P:84 V:223 H:187
C907D7 $AB             PLB                             A:C777 X:0000 Y:0004 S:035F D:0000 DB:7E P:84 V:223 H:194
C907D8 $AB             PLB                             A:C777 X:0000 Y:0004 S:0360 D:0000 DB:77 P:04 V:223 H:201
C907D9 $A0 $04 $00     LDY #$0004                      A:C777 X:0000 Y:0004 S:0361 D:0000 DB:C7 P:84 V:223 H:207
C907DC $B3 $09         LDA ($09,S),Y [C7770F] = $0004  A:C777 X:0000 Y:0004 S:0361 D:0000 DB:C7 P:04 V:223 H:212
C907DE $49 $FF $FF     EOR #$FFFF                      A:0004 X:0000 Y:0004 S:0361 D:0000 DB:C7 P:04 V:223 H:225
C907E1 $85 $40         STA $40 [000040] = $0010        A:FFFB X:0000 Y:0004 S:0361 D:0000 DB:C7 P:84 V:223 H:229
C907E3 $C8             INY                             A:FFFB X:0000 Y:0004 S:0361 D:0000 DB:C7 P:84 V:223 H:236
C907E4 $B3 $09         LDA ($09,S),Y [C77710] = $0000  A:FFFB X:0000 Y:0005 S:0361 D:0000 DB:C7 P:04 V:223 H:239
C907E6 $49 $FF $FF     EOR #$FFFF                      A:0000 X:0000 Y:0005 S:0361 D:0000 DB:C7 P:06 V:223 H:252
C907E9 $85 $41         STA $41 [000041] = $00FF        A:FFFF X:0000 Y:0005 S:0361 D:0000 DB:C7 P:84 V:223 H:257
C907EB $A0 $01 $00     LDY #$0001                      A:FFFF X:0000 Y:0005 S:0361 D:0000 DB:C7 P:84 V:223 H:264
C907EE $B3 $09         LDA ($09,S),Y [C7770C] = $99C6  A:FFFF X:0000 Y:0001 S:0361 D:0000 DB:C7 P:04 V:223 H:268
C907F0 $AA             TAX                             A:99C6 X:0000 Y:0001 S:0361 D:0000 DB:C7 P:84 V:223 H:308
C907F1 $C8             INY                             A:99C6 X:99C6 Y:0001 S:0361 D:0000 DB:C7 P:84 V:223 H:311
C907F2 $B3 $09         LDA ($09,S),Y [C7770D] = $7E99  A:99C6 X:99C6 Y:0002 S:0361 D:0000 DB:C7 P:04 V:223 H:314
C907F4 $48             PHA                             A:7E99 X:99C6 Y:0002 S:0361 D:0000 DB:C7 P:04 V:223 H:327
C907F5 $AB             PLB                             A:7E99 X:99C6 Y:0002 S:035F D:0000 DB:C7 P:04 V:223 H:333
C907F6 $AB             PLB                             A:7E99 X:99C6 Y:0002 S:0360 D:0000 DB:99 P:84 V:224 H:0  
C907F7 $BD $00 $00     LDA $0000,X [7E99C6] = $0017    A:7E99 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:6  
C907FA $25 $40         AND $40 [000040] = $FFFB        A:0017 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:16 
C907FC $9D $00 $00     STA $0000,X [7E99C6] = $0017    A:0013 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:23 
C907FF $BD $01 $00     LDA $0001,X [7E99C7] = $0000    A:0013 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:33 
C90802 $25 $41         AND $41 [000041] = $FFFF        A:0000 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:06 V:224 H:43 
C90804 $9D $01 $00     STA $0001,X [7E99C7] = $0000    A:0000 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:06 V:224 H:50 
C90807 $A3 $09         LDA $09,S [00036A] = $770B      A:0000 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:06 V:224 H:60 
C90809 $18             CLC                             A:770B X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:69 
C9080A $69 $06 $00     ADC #$0006                      A:770B X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:72 
C9080D $83 $09         STA $09,S [00036A] = $770B      A:7711 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:76 
C9080F $7A             PLY                             A:7711 X:99C6 Y:0002 S:0361 D:0000 DB:7E P:04 V:224 H:85 
C90810 $FA             PLX                             A:7711 X:99C6 Y:0004 S:0363 D:0000 DB:7E P:04 V:224 H:93 
C90811 $AB             PLB                             A:7711 X:0000 Y:0004 S:0365 D:0000 DB:7E P:06 V:224 H:102
C90812 $68             PLA                             A:7711 X:0000 Y:0004 S:0366 D:0000 DB:7E P:04 V:224 H:108
C90813 $28             PLP                             A:0001 X:0000 Y:0004 S:0368 D:0000 DB:7E P:04 V:224 H:117
C90814 $6B             RTL                             A:0001 X:0000 Y:0004 S:0369 D:0000 DB:7E P:06 V:224 H:123
C77712 $6B             RTL                             A:0001 X:0000 Y:0004 S:036C D:0000 DB:7E P:06 V:224 H:134
CADE71 $6B             RTL                             A:0001 X:0000 Y:0004 S:036F D:0000 DB:7E P:06 V:224 H:154
CA43C5 $22 $43 $78 $C7 JSL $C77843                     A:0001 X:0000 Y:0004 S:0372 D:0000 DB:7E P:06 V:224 H:165
C77843 $20 $2C $79     JSR $792C [C7792C] = $20E2      A:0001 X:0000 Y:0004 S:036F D:0000 DB:7E P:06 V:224 H:178
C7792C $E2 $20         SEP #$20                        A:0001 X:0000 Y:0004 S:036D D:0000 DB:7E P:06 V:224 H:188
C7792E $A3 $05         LDA $05,S [000372] = $CA        A:0001 X:0000 Y:0004 S:036D D:0000 DB:7E P:26 V:224 H:193
C77930 $48             PHA                             A:00CA X:0000 Y:0004 S:036D D:0000 DB:7E P:A4 V:224 H:199
C77931 $AB             PLB                             A:00CA X:0000 Y:0004 S:036C D:0000 DB:7E P:A4 V:224 H:204
C77932 $A9 $5C         LDA #$5C                        A:00CA X:0000 Y:0004 S:036D D:0000 DB:CA P:A4 V:224 H:211
C77934 $85 $00         STA $00 [000000] = $3F          A:005C X:0000 Y:0004 S:036D D:0000 DB:CA P:24 V:224 H:214
C77936 $C2 $20         REP #$20                        A:005C X:0000 Y:0004 S:036D D:0000 DB:CA P:24 V:224 H:219
C77938 $A0 $01 $00     LDY #$0001                      A:005C X:0000 Y:0004 S:036D D:0000 DB:CA P:04 V:224 H:223
C7793B $B3 $03         LDA ($03,S),Y [CA43C9] = $8236  A:005C X:0000 Y:0001 S:036D D:0000 DB:CA P:04 V:224 H:228
C7793D $85 $01         STA $01 [000001] = $C805        A:8236 X:0000 Y:0001 S:036D D:0000 DB:CA P:84 V:224 H:241
C7793F $C8             INY                             A:8236 X:0000 Y:0001 S:036D D:0000 DB:CA P:84 V:224 H:248
C77940 $B3 $03         LDA ($03,S),Y [CA43CA] = $CA82  A:8236 X:0000 Y:0002 S:036D D:0000 DB:CA P:04 V:224 H:251
C77942 $85 $02         STA $02 [000002] = $0082        A:CA82 X:0000 Y:0002 S:036D D:0000 DB:CA P:84 V:224 H:264
C77944 $A3 $03         LDA $03,S [000370] = $43C8      A:CA82 X:0000 Y:0002 S:036D D:0000 DB:CA P:84 V:224 H:271
C77946 $1A             INC                             A:43C8 X:0000 Y:0002 S:036D D:0000 DB:CA P:04 V:224 H:283
C77947 $1A             INC                             A:43C9 X:0000 Y:0002 S:036D D:0000 DB:CA P:04 V:224 H:286
C77948 $1A             INC                             A:43CA X:0000 Y:0002 S:036D D:0000 DB:CA P:04 V:224 H:289
C77949 $83 $03         STA $03,S [000370] = $43C8      A:43CB X:0000 Y:0002 S:036D D:0000 DB:CA P:04 V:224 H:292
C7794B $F4 $7E $7E     PEA #$7E7E                      A:43CB X:0000 Y:0002 S:036D D:0000 DB:CA P:04 V:224 H:301
C7794E $AB             PLB                             A:43CB X:0000 Y:0002 S:036B D:0000 DB:CA P:04 V:224 H:309
C7794F $AB             PLB                             A:43CB X:0000 Y:0002 S:036C D:0000 DB:7E P:04 V:224 H:316
C77950 $60             RTS                             A:43CB X:0000 Y:0002 S:036D D:0000 DB:7E P:04 V:224 H:322
C77846 $A5 $00         LDA $00 [000000] = $365C        A:43CB X:0000 Y:0002 S:036F D:0000 DB:7E P:04 V:224 H:331
C77848 $8D $7F $98     STA $987F [7E987F] = $006B      A:365C X:0000 Y:0002 S:036F D:0000 DB:7E P:04 V:224 H:338
00FFA0 $5C $E0 $05 $C0 JMP $C005E0                     A:365C X:0000 Y:0002 S:036B D:0000 DB:7E P:04 V:225 H:22 
C005E0 $C2 $30         REP #$30                        A:365C X:0000 Y:0002 S:036B D:0000 DB:7E P:04 V:225 H:30 
C005E2 $8B             PHB                             A:365C X:0000 Y:0002 S:036B D:0000 DB:7E P:04 V:225 H:34 
C005E3 $0B             PHD                             A:365C X:0000 Y:0002 S:036A D:0000 DB:7E P:04 V:225 H:39 
C005E4 $48             PHA                             A:365C X:0000 Y:0002 S:0368 D:0000 DB:7E P:04 V:225 H:46 
C005E5 $DA             PHX                             A:365C X:0000 Y:0002 S:0366 D:0000 DB:7E P:04 V:225 H:53 
C005E6 $5A             PHY                             A:365C X:0000 Y:0002 S:0364 D:0000 DB:7E P:04 V:225 H:60 
C005E7 $A9 $00 $00     LDA #$0000                      A:365C X:0000 Y:0002 S:0362 D:0000 DB:7E P:04 V:225 H:67 
C005EA $5B             TCD                             A:0000 X:0000 Y:0002 S:0362 D:0000 DB:7E P:06 V:225 H:72 
C005EB $E2 $20         SEP #$20                        A:0000 X:0000 Y:0002 S:0362 D:0000 DB:7E P:06 V:225 H:75 
C005ED $A9 $7E         LDA #$7E                        A:0000 X:0000 Y:0002 S:0362 D:0000 DB:7E P:26 V:225 H:79 
C005EF $48             PHA                             A:007E X:0000 Y:0002 S:0362 D:0000 DB:7E P:24 V:225 H:82 
C005F0 $AB             PLB                             A:007E X:0000 Y:0002 S:0361 D:0000 DB:7E P:24 V:225 H:87 
C005F1 $AF $10 $42 $00 LDA $004210                     A:007E X:0000 Y:0002 S:0362 D:0000 DB:7E P:24 V:225 H:94 
C005F5 $AD $E4 $7F     LDA $7FE4 [7E7FE4] = $01        A:0082 X:0000 Y:0002 S:0362 D:0000 DB:7E P:A4 V:225 H:101
C005F8 $F0 $0D         BEQ $C00607                     A:0001 X:0000 Y:0002 S:0362 D:0000 DB:7E P:24 V:225 H:108
C005FA $AD $DE $7F     LDA $7FDE [7E7FDE] = $00        A:0001 X:0000 Y:0002 S:0362 D:0000 DB:7E P:24 V:225 H:111
C005FD $F0 $08         BEQ $C00607                     A:0000 X:0000 Y:0002 S:0362 D:0000 DB:7E P:26 V:225 H:117
C00607 $20 $E1 $06     JSR $06E1 [C006E1] = $AF        A:0000 X:0000 Y:0002 S:0362 D:0000 DB:7E P:26 V:225 H:122
C006E1 $AF $12 $42 $00 LDA $004212                     A:0000 X:0000 Y:0002 S:0360 D:0000 DB:7E P:26 V:225 H:132
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A4 V:225 H:149
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:152
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:157
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:164
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:167
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:172
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:179
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:182
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:187
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:194
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:197
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:202
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:209
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:212
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:217
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:224
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:227
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:232
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:239
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:242
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:247
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:254
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:257
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:262
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:269
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:272
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:277
C006E5 $4A             LSR                             A:00C1 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:284
C006E6 $B0 $F9         BCS $C006E1                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:287
C006E1 $AF $12 $42 $00 LDA $004212                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:292
C006E5 $4A             LSR                             A:00C1 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:299
C006E6 $B0 $F9         BCS $C006E1                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:302
C006E1 $AF $12 $42 $00 LDA $004212                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:307
C006E5 $4A             LSR                             A:00C1 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:314
C006E6 $B0 $F9         BCS $C006E1                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:317
C006E1 $AF $12 $42 $00 LDA $004212                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:322
C006E5 $4A             LSR                             A:00C1 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:225 H:328
C006E6 $B0 $F9         BCS $C006E1                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:331
C006E1 $AF $12 $42 $00 LDA $004212                     A:0060 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:225 H:336
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:3  
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:6  
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:11 
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:18 
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:21 
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:26 
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:33 
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:36 
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:41 
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:48 
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:51 
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:56 
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:63 
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:66 
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:71 
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:78 
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:81 
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:86 
C006E5 $4A             LSR                             A:0081 X:0000 Y:0002 S:0360 D:0000 DB:7E P:A5 V:226 H:93 
C006E6 $B0 $F9         BCS $C006E1                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:96 
C006E1 $AF $12 $42 $00 LDA $004212                     A:0040 X:0000 Y:0002 S:0360 D:0000 DB:7E P:25 V:226 H:101
