C608FA $A3 $01         LDA $01,S [000370] = $0A48      A:0100 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:6   H:235
C608FC $22 $E1 $11 $C0 JSL $C011E1                     A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:6   H:244
C011E1 $08             PHP                             A:0A48 X:0000 Y:0000 S:036C D:0000 DB:7F P:05 V:6   H:257
C011E2 $C2 $20         REP #$20                        A:0A48 X:0000 Y:0000 S:036B D:0000 DB:7F P:05 V:6   H:262
C011E4 $48             PHA                             A:0A48 X:0000 Y:0000 S:036B D:0000 DB:7F P:05 V:6   H:267
C011E5 $B5 $00         LDA $00,X [000000] = $0100      A:0A48 X:0000 Y:0000 S:0369 D:0000 DB:7F P:05 V:6   H:274
C011E7 $48             PHA                             A:0100 X:0000 Y:0000 S:0369 D:0000 DB:7F P:05 V:6   H:288
C011E8 $10 $04         BPL $C011EE                     A:0100 X:0000 Y:0000 S:0367 D:0000 DB:7F P:05 V:6   H:295
C011EE $95 $00         STA $00,X [000000] = $0100      A:0100 X:0000 Y:0000 S:0367 D:0000 DB:7F P:05 V:6   H:300
C011F0 $A3 $03         LDA $03,S [00036A] = $0A48      A:0100 X:0000 Y:0000 S:0367 D:0000 DB:7F P:05 V:6   H:308
C011F2 $10 $04         BPL $C011F8                     A:0A48 X:0000 Y:0000 S:0367 D:0000 DB:7F P:05 V:6   H:317
C011F8 $22 $46 $11 $C0 JSL $C01146                     A:0A48 X:0000 Y:0000 S:0367 D:0000 DB:7F P:05 V:6   H:321
C01146 $08             PHP                             A:0A48 X:0000 Y:0000 S:0364 D:0000 DB:7F P:05 V:6   H:334
C01147 $E2 $20         SEP #$20                        A:0A48 X:0000 Y:0000 S:0363 D:0000 DB:7F P:05 V:6   H:339
C01149 $48             PHA                             A:0A48 X:0000 Y:0000 S:0363 D:0000 DB:7F P:25 V:7   H:3  
C0114A $EB             XBA                             A:0A48 X:0000 Y:0000 S:0362 D:0000 DB:7F P:25 V:7   H:8  
C0114B $48             PHA                             A:480A X:0000 Y:0000 S:0362 D:0000 DB:7F P:25 V:7   H:13 
C0114C $B5 $01         LDA $01,X [000001] = $01        A:480A X:0000 Y:0000 S:0361 D:0000 DB:7F P:25 V:7   H:18 
C0114E $48             PHA                             A:4801 X:0000 Y:0000 S:0361 D:0000 DB:7F P:25 V:7   H:24 
C0114F $A3 $03         LDA $03,S [000363] = $48        A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:25 V:7   H:29 
C01151 $EB             XBA                             A:4848 X:0000 Y:0000 S:0360 D:0000 DB:7F P:25 V:7   H:36 
C01152 $B5 $00         LDA $00,X [000000] = $00        A:4848 X:0000 Y:0000 S:0360 D:0000 DB:7F P:25 V:7   H:40 
C01154 $48             PHA                             A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:47 
C01155 $8F $02 $42 $00 STA $004202                     A:4800 X:0000 Y:0000 S:035F D:0000 DB:7F P:27 V:7   H:52 
C01159 $EB             XBA                             A:4800 X:0000 Y:0000 S:035F D:0000 DB:7F P:27 V:7   H:59 
C0115A $8F $03 $42 $00 STA $004203                     A:0048 X:0000 Y:0000 S:035F D:0000 DB:7F P:25 V:7   H:64 
C0115E $EA             NOP                             A:0048 X:0000 Y:0000 S:035F D:0000 DB:7F P:25 V:7   H:71 
C0115F $EA             NOP                             A:0048 X:0000 Y:0000 S:035F D:0000 DB:7F P:25 V:7   H:74 
C01160 $EA             NOP                             A:0048 X:0000 Y:0000 S:035F D:0000 DB:7F P:25 V:7   H:77 
C01161 $EA             NOP                             A:0048 X:0000 Y:0000 S:035F D:0000 DB:7F P:25 V:7   H:80 
C01162 $AF $16 $42 $00 LDA $004216                     A:0048 X:0000 Y:0000 S:035F D:0000 DB:7F P:25 V:7   H:83 
C01166 $95 $00         STA $00,X [000000] = $00        A:0000 X:0000 Y:0000 S:035F D:0000 DB:7F P:27 V:7   H:91 
C01168 $AF $17 $42 $00 LDA $004217                     A:0000 X:0000 Y:0000 S:035F D:0000 DB:7F P:27 V:7   H:97 
C0116C $95 $01         STA $01,X [000001] = $01        A:0000 X:0000 Y:0000 S:035F D:0000 DB:7F P:27 V:7   H:105
C0116E $68             PLA                             A:0000 X:0000 Y:0000 S:035F D:0000 DB:7F P:27 V:7   H:111
C0116F $EB             XBA                             A:0000 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:118
C01170 $A3 $02         LDA $02,S [000362] = $0A        A:0000 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:122
C01172 $8F $02 $42 $00 STA $004202                     A:000A X:0000 Y:0000 S:0360 D:0000 DB:7F P:25 V:7   H:129
C01176 $EB             XBA                             A:000A X:0000 Y:0000 S:0360 D:0000 DB:7F P:25 V:7   H:146
C01177 $8F $03 $42 $00 STA $004203                     A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:151
C0117B $EA             NOP                             A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:158
C0117C $EA             NOP                             A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:161
C0117D $EA             NOP                             A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:164
C0117E $EA             NOP                             A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:167
C0117F $AF $16 $42 $00 LDA $004216                     A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:170
C01183 $18             CLC                             A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:27 V:7   H:178
C01184 $75 $01         ADC $01,X [000001] = $00        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:181
C01186 $95 $01         STA $01,X [000001] = $00        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:187
C01188 $AF $17 $42 $00 LDA $004217                     A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:194
C0118C $69 $00         ADC #$00                        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:201
C0118E $95 $02         STA $02,X [000002] = $0A        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:204
C01190 $A3 $01         LDA $01,S [000361] = $01        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:211
C01192 $EB             XBA                             A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:217
C01193 $A3 $03         LDA $03,S [000363] = $48        A:010A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:222
C01195 $8F $02 $42 $00 STA $004202                     A:0148 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:228
C01199 $EB             XBA                             A:0148 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:236
C0119A $8F $03 $42 $00 STA $004203                     A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:240
C0119E $EA             NOP                             A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:248
C0119F $EA             NOP                             A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:251
C011A0 $EA             NOP                             A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:254
C011A1 $EA             NOP                             A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:257
C011A2 $AF $16 $42 $00 LDA $004216                     A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:260
C011A6 $18             CLC                             A:4848 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:267
C011A7 $75 $01         ADC $01,X [000001] = $00        A:4848 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:270
C011A9 $95 $01         STA $01,X [000001] = $00        A:4848 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:286
C011AB $AF $17 $42 $00 LDA $004217                     A:4848 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:292
C011AF $75 $02         ADC $02,X [000002] = $00        A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:300
C011B1 $95 $02         STA $02,X [000002] = $00        A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:306
C011B3 $A9 $00         LDA #$00                        A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:313
C011B5 $2A             ROL                             A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:316
C011B6 $95 $03         STA $03,X [000003] = $00        A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:319
C011B8 $A3 $01         LDA $01,S [000361] = $01        A:4800 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:7   H:325
C011BA $EB             XBA                             A:4801 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:331
C011BB $A3 $02         LDA $02,S [000362] = $0A        A:0148 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:7   H:335
C011BD $8F $02 $42 $00 STA $004202                     A:010A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:2  
C011C1 $EB             XBA                             A:010A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:9  
C011C2 $8F $03 $42 $00 STA $004203                     A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:14 
C011C6 $EA             NOP                             A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:21 
C011C7 $EA             NOP                             A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:24 
C011C8 $EA             NOP                             A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:27 
C011C9 $EA             NOP                             A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:30 
C011CA $AF $16 $42 $00 LDA $004216                     A:0A01 X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:33 
C011CE $18             CLC                             A:0A0A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:41 
C011CF $75 $02         ADC $02,X [000002] = $00        A:0A0A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:44 
C011D1 $95 $02         STA $02,X [000002] = $00        A:0A0A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:50 
C011D3 $AF $17 $42 $00 LDA $004217                     A:0A0A X:0000 Y:0000 S:0360 D:0000 DB:7F P:24 V:8   H:57 
C011D7 $75 $03         ADC $03,X [000003] = $00        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:8   H:64 
C011D9 $95 $03         STA $03,X [000003] = $00        A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:8   H:71 
C011DB $68             PLA                             A:0A00 X:0000 Y:0000 S:0360 D:0000 DB:7F P:26 V:8   H:77 
C011DC $68             PLA                             A:0A01 X:0000 Y:0000 S:0361 D:0000 DB:7F P:24 V:8   H:84 
C011DD $EB             XBA                             A:0A0A X:0000 Y:0000 S:0362 D:0000 DB:7F P:24 V:8   H:90 
C011DE $68             PLA                             A:0A0A X:0000 Y:0000 S:0362 D:0000 DB:7F P:24 V:8   H:95 
C011DF $28             PLP                             A:0A48 X:0000 Y:0000 S:0363 D:0000 DB:7F P:24 V:8   H:101
C011E0 $6B             RTL                             A:0A48 X:0000 Y:0000 S:0364 D:0000 DB:7F P:05 V:8   H:108
C011FC $68             PLA                             A:0A48 X:0000 Y:0000 S:0367 D:0000 DB:7F P:05 V:8   H:118
C011FD $43 $01         EOR $01,S [00036A] = $0A48      A:0100 X:0000 Y:0000 S:0369 D:0000 DB:7F P:05 V:8   H:127
C011FF $29 $00 $80     AND #$8000                      A:0B48 X:0000 Y:0000 S:0369 D:0000 DB:7F P:05 V:8   H:145
C01202 $F0 $15         BEQ $C01219                     A:0000 X:0000 Y:0000 S:0369 D:0000 DB:7F P:07 V:8   H:150
C01219 $68             PLA                             A:0000 X:0000 Y:0000 S:0369 D:0000 DB:7F P:07 V:8   H:154
C0121A $28             PLP                             A:0A48 X:0000 Y:0000 S:036B D:0000 DB:7F P:05 V:8   H:163
C0121B $6B             RTL                             A:0A48 X:0000 Y:0000 S:036C D:0000 DB:7F P:05 V:8   H:169
C60900 $A5 $01         LDA $01 [000001] = $0A48        A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:8   H:180
C60902 $99 $6C $E3     STA $E36C,Y [7FE36C] = $0828    A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:8   H:187
C60905 $88             DEY                             A:0A48 X:0000 Y:0000 S:036F D:0000 DB:7F P:05 V:8   H:197
C60906 $88             DEY                             A:0A48 X:0000 Y:FFFF S:036F D:0000 DB:7F P:85 V:8   H:200
C60907 $10 $EC         BPL $C608F5                     A:0A48 X:0000 Y:FFFE S:036F D:0000 DB:7F P:85 V:8   H:203
C60909 $68             PLA                             A:0A48 X:0000 Y:FFFE S:036F D:0000 DB:7F P:85 V:8   H:206
C6090A $AF $5A $98 $7E LDA $7E985A                     A:0A48 X:0000 Y:FFFE S:0371 D:0000 DB:7F P:05 V:8   H:214
C6090E $38             SEC                             A:1538 X:0000 Y:FFFE S:0371 D:0000 DB:7F P:05 V:8   H:224
C6090F $E3 $01         SBC $01,S [000372] = $0800      A:1538 X:0000 Y:FFFE S:0371 D:0000 DB:7F P:05 V:8   H:227
C60911 $48             PHA                             A:0D38 X:0000 Y:FFFE S:0371 D:0000 DB:7F P:05 V:8   H:236
C60912 $A0 $08 $00     LDY #$0008                      A:0D38 X:0000 Y:FFFE S:036F D:0000 DB:7F P:05 V:8   H:243
C60915 $B9 $EA $E2     LDA $E2EA,Y [7FE2F2] = $0100    A:0D38 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:8   H:247
C60918 $85 $00         STA $00 [000000] = $4800        A:0100 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:8   H:257
C6091A $A3 $01         LDA $01,S [000370] = $0D38      A:0100 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:8   H:264
C6091C $22 $E1 $11 $C0 JSL $C011E1                     A:0D38 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:8   H:273
C011E1 $08             PHP                             A:0D38 X:0000 Y:0008 S:036C D:0000 DB:7F P:05 V:8   H:300
C011E2 $C2 $20         REP #$20                        A:0D38 X:0000 Y:0008 S:036B D:0000 DB:7F P:05 V:8   H:305
C011E4 $48             PHA                             A:0D38 X:0000 Y:0008 S:036B D:0000 DB:7F P:05 V:8   H:309
C011E5 $B5 $00         LDA $00,X [000000] = $0100      A:0D38 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:8   H:316
C011E7 $48             PHA                             A:0100 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:8   H:324
C011E8 $10 $04         BPL $C011EE                     A:0100 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:8   H:331
C011EE $95 $00         STA $00,X [000000] = $0100      A:0100 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:8   H:335
C011F0 $A3 $03         LDA $03,S [00036A] = $0D38      A:0100 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:9   H:4  
C011F2 $10 $04         BPL $C011F8                     A:0D38 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:9   H:12 
C011F8 $22 $46 $11 $C0 JSL $C01146                     A:0D38 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:9   H:17 
C01146 $08             PHP                             A:0D38 X:0000 Y:0008 S:0364 D:0000 DB:7F P:05 V:9   H:30 
C01147 $E2 $20         SEP #$20                        A:0D38 X:0000 Y:0008 S:0363 D:0000 DB:7F P:05 V:9   H:35 
C01149 $48             PHA                             A:0D38 X:0000 Y:0008 S:0363 D:0000 DB:7F P:25 V:9   H:40 
C0114A $EB             XBA                             A:0D38 X:0000 Y:0008 S:0362 D:0000 DB:7F P:25 V:9   H:45 
C0114B $48             PHA                             A:380D X:0000 Y:0008 S:0362 D:0000 DB:7F P:25 V:9   H:49 
C0114C $B5 $01         LDA $01,X [000001] = $01        A:380D X:0000 Y:0008 S:0361 D:0000 DB:7F P:25 V:9   H:54 
C0114E $48             PHA                             A:3801 X:0000 Y:0008 S:0361 D:0000 DB:7F P:25 V:9   H:61 
C0114F $A3 $03         LDA $03,S [000363] = $38        A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:9   H:66 
C01151 $EB             XBA                             A:3838 X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:9   H:72 
C01152 $B5 $00         LDA $00,X [000000] = $00        A:3838 X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:9   H:77 
C01154 $48             PHA                             A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:83 
C01155 $8F $02 $42 $00 STA $004202                     A:3800 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:9   H:88 
C01159 $EB             XBA                             A:3800 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:9   H:96 
C0115A $8F $03 $42 $00 STA $004203                     A:0038 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:9   H:100
C0115E $EA             NOP                             A:0038 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:9   H:108
C0115F $EA             NOP                             A:0038 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:9   H:111
C01160 $EA             NOP                             A:0038 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:9   H:114
C01161 $EA             NOP                             A:0038 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:9   H:117
C01162 $AF $16 $42 $00 LDA $004216                     A:0038 X:0000 Y:0008 S:035F D:0000 DB:7F P:25 V:9   H:120
C01166 $95 $00         STA $00,X [000000] = $00        A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:9   H:127
C01168 $AF $17 $42 $00 LDA $004217                     A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:9   H:144
C0116C $95 $01         STA $01,X [000001] = $01        A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:9   H:151
C0116E $68             PLA                             A:0000 X:0000 Y:0008 S:035F D:0000 DB:7F P:27 V:9   H:158
C0116F $EB             XBA                             A:0000 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:164
C01170 $A3 $02         LDA $02,S [000362] = $0D        A:0000 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:169
C01172 $8F $02 $42 $00 STA $004202                     A:000D X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:9   H:175
C01176 $EB             XBA                             A:000D X:0000 Y:0008 S:0360 D:0000 DB:7F P:25 V:9   H:183
C01177 $8F $03 $42 $00 STA $004203                     A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:187
C0117B $EA             NOP                             A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:195
C0117C $EA             NOP                             A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:198
C0117D $EA             NOP                             A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:201
C0117E $EA             NOP                             A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:204
C0117F $AF $16 $42 $00 LDA $004216                     A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:207
C01183 $18             CLC                             A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:27 V:9   H:214
C01184 $75 $01         ADC $01,X [000001] = $00        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:217
C01186 $95 $01         STA $01,X [000001] = $00        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:224
C01188 $AF $17 $42 $00 LDA $004217                     A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:230
C0118C $69 $00         ADC #$00                        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:238
C0118E $95 $02         STA $02,X [000002] = $0A        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:241
C01190 $A3 $01         LDA $01,S [000361] = $01        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:247
C01192 $EB             XBA                             A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:254
C01193 $A3 $03         LDA $03,S [000363] = $38        A:010D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:258
C01195 $8F $02 $42 $00 STA $004202                     A:0138 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:265
C01199 $EB             XBA                             A:0138 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:272
C0119A $8F $03 $42 $00 STA $004203                     A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:283
C0119E $EA             NOP                             A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:290
C0119F $EA             NOP                             A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:293
C011A0 $EA             NOP                             A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:296
C011A1 $EA             NOP                             A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:299
C011A2 $AF $16 $42 $00 LDA $004216                     A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:302
C011A6 $18             CLC                             A:3838 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:310
C011A7 $75 $01         ADC $01,X [000001] = $00        A:3838 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:313
C011A9 $95 $01         STA $01,X [000001] = $00        A:3838 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:319
C011AB $AF $17 $42 $00 LDA $004217                     A:3838 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:9   H:325
C011AF $75 $02         ADC $02,X [000002] = $00        A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:332
C011B1 $95 $02         STA $02,X [000002] = $00        A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:9   H:339
C011B3 $A9 $00         LDA #$00                        A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:5  
C011B5 $2A             ROL                             A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:8  
C011B6 $95 $03         STA $03,X [000003] = $00        A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:11 
C011B8 $A3 $01         LDA $01,S [000361] = $01        A:3800 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:18 
C011BA $EB             XBA                             A:3801 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:24 
C011BB $A3 $02         LDA $02,S [000362] = $0D        A:0138 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:29 
C011BD $8F $02 $42 $00 STA $004202                     A:010D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:35 
C011C1 $EB             XBA                             A:010D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:43 
C011C2 $8F $03 $42 $00 STA $004203                     A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:47 
C011C6 $EA             NOP                             A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:55 
C011C7 $EA             NOP                             A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:58 
C011C8 $EA             NOP                             A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:61 
C011C9 $EA             NOP                             A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:64 
C011CA $AF $16 $42 $00 LDA $004216                     A:0D01 X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:67 
C011CE $18             CLC                             A:0D0D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:74 
C011CF $75 $02         ADC $02,X [000002] = $00        A:0D0D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:77 
C011D1 $95 $02         STA $02,X [000002] = $00        A:0D0D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:84 
C011D3 $AF $17 $42 $00 LDA $004217                     A:0D0D X:0000 Y:0008 S:0360 D:0000 DB:7F P:24 V:10  H:90 
C011D7 $75 $03         ADC $03,X [000003] = $00        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:98 
C011D9 $95 $03         STA $03,X [000003] = $00        A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:104
C011DB $68             PLA                             A:0D00 X:0000 Y:0008 S:0360 D:0000 DB:7F P:26 V:10  H:111
C011DC $68             PLA                             A:0D01 X:0000 Y:0008 S:0361 D:0000 DB:7F P:24 V:10  H:117
C011DD $EB             XBA                             A:0D0D X:0000 Y:0008 S:0362 D:0000 DB:7F P:24 V:10  H:124
C011DE $68             PLA                             A:0D0D X:0000 Y:0008 S:0362 D:0000 DB:7F P:24 V:10  H:128
C011DF $28             PLP                             A:0D38 X:0000 Y:0008 S:0363 D:0000 DB:7F P:24 V:10  H:145
C011E0 $6B             RTL                             A:0D38 X:0000 Y:0008 S:0364 D:0000 DB:7F P:05 V:10  H:151
C011FC $68             PLA                             A:0D38 X:0000 Y:0008 S:0367 D:0000 DB:7F P:05 V:10  H:162
C011FD $43 $01         EOR $01,S [00036A] = $0D38      A:0100 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:10  H:170
C011FF $29 $00 $80     AND #$8000                      A:0C38 X:0000 Y:0008 S:0369 D:0000 DB:7F P:05 V:10  H:179
C01202 $F0 $15         BEQ $C01219                     A:0000 X:0000 Y:0008 S:0369 D:0000 DB:7F P:07 V:10  H:183
C01219 $68             PLA                             A:0000 X:0000 Y:0008 S:0369 D:0000 DB:7F P:07 V:10  H:188
C0121A $28             PLP                             A:0D38 X:0000 Y:0008 S:036B D:0000 DB:7F P:05 V:10  H:196
C0121B $6B             RTL                             A:0D38 X:0000 Y:0008 S:036C D:0000 DB:7F P:05 V:10  H:203
C60920 $A5 $01         LDA $01 [000001] = $0D38        A:0D38 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:10  H:213
C60922 $99 $76 $E3     STA $E376,Y [7FE37E] = $0A40    A:0D38 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:10  H:220
C60925 $88             DEY                             A:0D38 X:0000 Y:0008 S:036F D:0000 DB:7F P:05 V:10  H:230
C60926 $88             DEY                             A:0D38 X:0000 Y:0007 S:036F D:0000 DB:7F P:05 V:10  H:233
C60927 $10 $EC         BPL $C60915                     A:0D38 X:0000 Y:0006 S:036F D:0000 DB:7F P:05 V:10  H:236
C60915 $B9 $EA $E2     LDA $E2EA,Y [7FE2F0] = $0000    A:0D38 X:0000 Y:0006 S:036F D:0000 DB:7F P:05 V:10  H:241
C60918 $85 $00         STA $00 [000000] = $3800        A:0000 X:0000 Y:0006 S:036F D:0000 DB:7F P:07 V:10  H:251
