01916F $20 $0B $FE     JSR $FE0B [01FE0B] = $8B        A:CDC8 X:0D20 Y:CDC8 S:1FCB D:0000 DB:01 P:nvMxdiZc V:198 H:304
01E91C $D0 $F7         BNE $01E915                     A:CD80 X:000A Y:9A3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:80 
01E915 $B9 $00 $00     LDA $0000,Y [049A3E] = $08      A:CD80 X:000A Y:9A3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:85 
01E918 $C8             INY                             A:CD08 X:000A Y:9A3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:95 
01E919 $85 $80         STA $80 [002180] = $00          A:CD08 X:000A Y:9A3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:98 
01E91B $CA             DEX                             A:CD08 X:000A Y:9A3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:104
01E91C $D0 $F7         BNE $01E915                     A:CD08 X:0009 Y:9A3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:107
01E915 $B9 $00 $00     LDA $0000,Y [049A3F] = $00      A:CD08 X:0009 Y:9A3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:113
01E918 $C8             INY                             A:CD00 X:0009 Y:9A3F S:1FC2 D:2100 DB:04 P:nvMxdiZc V:202 H:122
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0009 Y:9A40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:126
01E91B $CA             DEX                             A:CD00 X:0009 Y:9A40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:131
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:0008 Y:9A40 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:145
01E915 $B9 $00 $00     LDA $0000,Y [049A40] = $08      A:CD00 X:0008 Y:9A40 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:150
01E918 $C8             INY                             A:CD08 X:0008 Y:9A40 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:160
01E919 $85 $80         STA $80 [002180] = $00          A:CD08 X:0008 Y:9A41 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:163
01E91B $CA             DEX                             A:CD08 X:0008 Y:9A41 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:169
01E91C $D0 $F7         BNE $01E915                     A:CD08 X:0007 Y:9A41 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:172
01E915 $B9 $00 $00     LDA $0000,Y [049A41] = $00      A:CD08 X:0007 Y:9A41 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:178
01E918 $C8             INY                             A:CD00 X:0007 Y:9A41 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:202 H:187
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0007 Y:9A42 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:191
01E91B $CA             DEX                             A:CD00 X:0007 Y:9A42 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:196
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:0006 Y:9A42 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:200
01E915 $B9 $00 $00     LDA $0000,Y [049A42] = $E8      A:CD00 X:0006 Y:9A42 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:205
01E918 $C8             INY                             A:CDE8 X:0006 Y:9A42 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:215
01E919 $85 $80         STA $80 [002180] = $00          A:CDE8 X:0006 Y:9A43 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:218
01E91B $CA             DEX                             A:CDE8 X:0006 Y:9A43 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:224
01E91C $D0 $F7         BNE $01E915                     A:CDE8 X:0005 Y:9A43 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:227
01E915 $B9 $00 $00     LDA $0000,Y [049A43] = $00      A:CDE8 X:0005 Y:9A43 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:233
01E918 $C8             INY                             A:CD00 X:0005 Y:9A43 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:202 H:242
01E919 $85 $80         STA $80 [002180] = $00          A:CD00 X:0005 Y:9A44 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:246
01E91B $CA             DEX                             A:CD00 X:0005 Y:9A44 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:251
01E91C $D0 $F7         BNE $01E915                     A:CD00 X:0004 Y:9A44 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:255
01E915 $B9 $00 $00     LDA $0000,Y [049A44] = $5C      A:CD00 X:0004 Y:9A44 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:260
01E918 $C8             INY                             A:CD5C X:0004 Y:9A44 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:270
01E919 $85 $80         STA $80 [002180] = $00          A:CD5C X:0004 Y:9A45 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:273
01E91B $CA             DEX                             A:CD5C X:0004 Y:9A45 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:291
01E91C $D0 $F7         BNE $01E915                     A:CD5C X:0003 Y:9A45 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:294
01E915 $B9 $00 $00     LDA $0000,Y [049A45] = $A0      A:CD5C X:0003 Y:9A45 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:300
01E918 $C8             INY                             A:CDA0 X:0003 Y:9A45 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:309
01E919 $85 $80         STA $80 [002180] = $00          A:CDA0 X:0003 Y:9A46 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:313
01E91B $CA             DEX                             A:CDA0 X:0003 Y:9A46 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:318
01E91C $D0 $F7         BNE $01E915                     A:CDA0 X:0002 Y:9A46 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:322
01E915 $B9 $00 $00     LDA $0000,Y [049A46] = $5A      A:CDA0 X:0002 Y:9A46 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:327
01E918 $C8             INY                             A:CD5A X:0002 Y:9A46 S:1FC2 D:2100 DB:04 P:nvMxdizc V:202 H:336
01E919 $85 $80         STA $80 [002180] = $00          A:CD5A X:0002 Y:9A47 S:1FC2 D:2100 DB:04 P:NvMxdizc V:202 H:339
01E91B $CA             DEX                             A:CD5A X:0002 Y:9A47 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:5  
01E91C $D0 $F7         BNE $01E915                     A:CD5A X:0001 Y:9A47 S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:8  
01E915 $B9 $00 $00     LDA $0000,Y [049A47] = $A4      A:CD5A X:0001 Y:9A47 S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:14 
01E918 $C8             INY                             A:CDA4 X:0001 Y:9A47 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:23 
01E919 $85 $80         STA $80 [002180] = $00          A:CDA4 X:0001 Y:9A48 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:27 
01E91B $CA             DEX                             A:CDA4 X:0001 Y:9A48 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:32 
01E91C $D0 $F7         BNE $01E915                     A:CDA4 X:0000 Y:9A48 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:203 H:36 
01E91E $A2 $08 $00     LDX #$0008                      A:CDA4 X:0000 Y:9A48 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:203 H:40 
01E921 $B9 $00 $00     LDA $0000,Y [049A48] = $00      A:CDA4 X:0008 Y:9A48 S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:46 
01E924 $C8             INY                             A:CD00 X:0008 Y:9A48 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:203 H:55 
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0008 Y:9A49 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:59 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0008 Y:9A49 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:64 
01E929 $CA             DEX                             A:CD00 X:0008 Y:9A49 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:70 
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0007 Y:9A49 S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:73 
01E921 $B9 $00 $00     LDA $0000,Y [049A49] = $80      A:CD00 X:0007 Y:9A49 S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:79 
01E924 $C8             INY                             A:CD80 X:0007 Y:9A49 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:88 
01E925 $85 $80         STA $80 [002180] = $00          A:CD80 X:0007 Y:9A4A S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:92 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD80 X:0007 Y:9A4A S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:97 
01E929 $CA             DEX                             A:CD80 X:0007 Y:9A4A S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:103
01E92A $D0 $F5         BNE $01E921                     A:CD80 X:0006 Y:9A4A S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:106
01E921 $B9 $00 $00     LDA $0000,Y [049A4A] = $70      A:CD80 X:0006 Y:9A4A S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:112
01E924 $C8             INY                             A:CD70 X:0006 Y:9A4A S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:121
01E925 $85 $80         STA $80 [002180] = $00          A:CD70 X:0006 Y:9A4B S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:125
01E927 $64 $80         STZ $80 [002180] = $00          A:CD70 X:0006 Y:9A4B S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:130
01E929 $CA             DEX                             A:CD70 X:0006 Y:9A4B S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:146
01E92A $D0 $F5         BNE $01E921                     A:CD70 X:0005 Y:9A4B S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:149
01E921 $B9 $00 $00     LDA $0000,Y [049A4B] = $F0      A:CD70 X:0005 Y:9A4B S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:155
01E924 $C8             INY                             A:CDF0 X:0005 Y:9A4B S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:164
01E925 $85 $80         STA $80 [002180] = $00          A:CDF0 X:0005 Y:9A4C S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:168
01E927 $64 $80         STZ $80 [002180] = $00          A:CDF0 X:0005 Y:9A4C S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:173
01E929 $CA             DEX                             A:CDF0 X:0005 Y:9A4C S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:179
01E92A $D0 $F5         BNE $01E921                     A:CDF0 X:0004 Y:9A4C S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:182
01E921 $B9 $00 $00     LDA $0000,Y [049A4C] = $F0      A:CDF0 X:0004 Y:9A4C S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:188
01E924 $C8             INY                             A:CDF0 X:0004 Y:9A4C S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:197
01E925 $85 $80         STA $80 [002180] = $00          A:CDF0 X:0004 Y:9A4D S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:201
01E927 $64 $80         STZ $80 [002180] = $00          A:CDF0 X:0004 Y:9A4D S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:206
01E929 $CA             DEX                             A:CDF0 X:0004 Y:9A4D S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:212
01E92A $D0 $F5         BNE $01E921                     A:CDF0 X:0003 Y:9A4D S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:215
01E921 $B9 $00 $00     LDA $0000,Y [049A4D] = $10      A:CDF0 X:0003 Y:9A4D S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:221
01E924 $C8             INY                             A:CD10 X:0003 Y:9A4D S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:230
01E925 $85 $80         STA $80 [002180] = $00          A:CD10 X:0003 Y:9A4E S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:234
01E927 $64 $80         STZ $80 [002180] = $00          A:CD10 X:0003 Y:9A4E S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:239
01E929 $CA             DEX                             A:CD10 X:0003 Y:9A4E S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:245
01E92A $D0 $F5         BNE $01E921                     A:CD10 X:0002 Y:9A4E S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:248
01E921 $B9 $00 $00     LDA $0000,Y [049A4E] = $00      A:CD10 X:0002 Y:9A4E S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:254
01E924 $C8             INY                             A:CD00 X:0002 Y:9A4E S:1FC2 D:2100 DB:04 P:nvMxdiZc V:203 H:263
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0002 Y:9A4F S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:267
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0002 Y:9A4F S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:272
01E929 $CA             DEX                             A:CD00 X:0002 Y:9A4F S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:290
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0001 Y:9A4F S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:293
01E921 $B9 $00 $00     LDA $0000,Y [049A4F] = $0C      A:CD00 X:0001 Y:9A4F S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:299
01E924 $C8             INY                             A:CD0C X:0001 Y:9A4F S:1FC2 D:2100 DB:04 P:nvMxdizc V:203 H:308
01E925 $85 $80         STA $80 [002180] = $00          A:CD0C X:0001 Y:9A50 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:312
01E927 $64 $80         STZ $80 [002180] = $00          A:CD0C X:0001 Y:9A50 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:317
01E929 $CA             DEX                             A:CD0C X:0001 Y:9A50 S:1FC2 D:2100 DB:04 P:NvMxdizc V:203 H:323
01E92A $D0 $F5         BNE $01E921                     A:CD0C X:0000 Y:9A50 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:203 H:326
01E92C $FA             PLX                             A:CD0C X:0000 Y:9A50 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:203 H:329
01E92D $2B             PLD                             A:CD0C X:7F40 Y:9A50 S:1FC4 D:2100 DB:04 P:nvMxdizc V:203 H:338
01E92E $60             RTS                             A:CD0C X:7F40 Y:9A50 S:1FC6 D:0000 DB:04 P:nvMxdiZc V:204 H:7  
01FE1F $C0 $A0 $9B     CPY #$9BA0                      A:CD0C X:7F40 Y:9A50 S:1FC8 D:0000 DB:04 P:nvMxdiZc V:204 H:18 
01FE22 $D0 $F8         BNE $01FE1C                     A:CD0C X:7F40 Y:9A50 S:1FC8 D:0000 DB:04 P:NvMxdizc V:204 H:24 
01FE1C $20 $0C $E9     JSR $E90C [01E90C] = $0B        A:CD0C X:7F40 Y:9A50 S:1FC8 D:0000 DB:04 P:NvMxdizc V:204 H:29 
01E90C $0B             PHD                             A:CD0C X:7F40 Y:9A50 S:1FC6 D:0000 DB:04 P:NvMxdizc V:204 H:41 
01E90D $DA             PHX                             A:CD0C X:7F40 Y:9A50 S:1FC4 D:0000 DB:04 P:NvMxdizc V:204 H:48 
01E90E $F4 $00 $21     PEA #$2100                      A:CD0C X:7F40 Y:9A50 S:1FC2 D:0000 DB:04 P:NvMxdizc V:204 H:56 
01E911 $2B             PLD                             A:CD0C X:7F40 Y:9A50 S:1FC0 D:0000 DB:04 P:NvMxdizc V:204 H:66 
01E912 $A2 $10 $00     LDX #$0010                      A:CD0C X:7F40 Y:9A50 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:75 
01E915 $B9 $00 $00     LDA $0000,Y [049A50] = $7C      A:CD0C X:0010 Y:9A50 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:81 
01E918 $C8             INY                             A:CD7C X:0010 Y:9A50 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:90 
01E919 $85 $80         STA $80 [002180] = $00          A:CD7C X:0010 Y:9A51 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:94 
01E91B $CA             DEX                             A:CD7C X:0010 Y:9A51 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:99 
01E91C $D0 $F7         BNE $01E915                     A:CD7C X:000F Y:9A51 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:103
01E915 $B9 $00 $00     LDA $0000,Y [049A51] = $3B      A:CD7C X:000F Y:9A51 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:108
01E918 $C8             INY                             A:CD3B X:000F Y:9A51 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:118
01E919 $85 $80         STA $80 [002180] = $00          A:CD3B X:000F Y:9A52 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:121
01E91B $CA             DEX                             A:CD3B X:000F Y:9A52 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:127
01E91C $D0 $F7         BNE $01E915                     A:CD3B X:000E Y:9A52 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:130
01E915 $B9 $00 $00     LDA $0000,Y [049A52] = $3F      A:CD3B X:000E Y:9A52 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:146
01E918 $C8             INY                             A:CD3F X:000E Y:9A52 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:155
01E919 $85 $80         STA $80 [002180] = $00          A:CD3F X:000E Y:9A53 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:159
01E91B $CA             DEX                             A:CD3F X:000E Y:9A53 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:164
01E91C $D0 $F7         BNE $01E915                     A:CD3F X:000D Y:9A53 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:168
01E915 $B9 $00 $00     LDA $0000,Y [049A53] = $18      A:CD3F X:000D Y:9A53 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:173
01E918 $C8             INY                             A:CD18 X:000D Y:9A53 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:183
01E919 $85 $80         STA $80 [002180] = $00          A:CD18 X:000D Y:9A54 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:186
01E91B $CA             DEX                             A:CD18 X:000D Y:9A54 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:192
01E91C $D0 $F7         BNE $01E915                     A:CD18 X:000C Y:9A54 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:195
01E915 $B9 $00 $00     LDA $0000,Y [049A54] = $7B      A:CD18 X:000C Y:9A54 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:201
01E918 $C8             INY                             A:CD7B X:000C Y:9A54 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:210
01E919 $85 $80         STA $80 [002180] = $00          A:CD7B X:000C Y:9A55 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:214
01E91B $CA             DEX                             A:CD7B X:000C Y:9A55 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:219
01E91C $D0 $F7         BNE $01E915                     A:CD7B X:000B Y:9A55 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:223
01E915 $B9 $00 $00     LDA $0000,Y [049A55] = $26      A:CD7B X:000B Y:9A55 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:228
01E918 $C8             INY                             A:CD26 X:000B Y:9A55 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:238
01E919 $85 $80         STA $80 [002180] = $00          A:CD26 X:000B Y:9A56 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:241
01E91B $CA             DEX                             A:CD26 X:000B Y:9A56 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:247
01E91C $D0 $F7         BNE $01E915                     A:CD26 X:000A Y:9A56 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:250
01E915 $B9 $00 $00     LDA $0000,Y [049A56] = $5F      A:CD26 X:000A Y:9A56 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:256
01E918 $C8             INY                             A:CD5F X:000A Y:9A56 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:265
01E919 $85 $80         STA $80 [002180] = $00          A:CD5F X:000A Y:9A57 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:269
01E91B $CA             DEX                             A:CD5F X:000A Y:9A57 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:274
01E91C $D0 $F7         BNE $01E915                     A:CD5F X:0009 Y:9A57 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:292
01E915 $B9 $00 $00     LDA $0000,Y [049A57] = $20      A:CD5F X:0009 Y:9A57 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:297
01E918 $C8             INY                             A:CD20 X:0009 Y:9A57 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:307
01E919 $85 $80         STA $80 [002180] = $00          A:CD20 X:0009 Y:9A58 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:310
01E91B $CA             DEX                             A:CD20 X:0009 Y:9A58 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:316
01E91C $D0 $F7         BNE $01E915                     A:CD20 X:0008 Y:9A58 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:319
01E915 $B9 $00 $00     LDA $0000,Y [049A58] = $3F      A:CD20 X:0008 Y:9A58 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:324
01E918 $C8             INY                             A:CD3F X:0008 Y:9A58 S:1FC2 D:2100 DB:04 P:nvMxdizc V:204 H:333
01E919 $85 $80         STA $80 [002180] = $00          A:CD3F X:0008 Y:9A59 S:1FC2 D:2100 DB:04 P:NvMxdizc V:204 H:337
01E91B $CA             DEX                             A:CD3F X:0008 Y:9A59 S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:2  
01E91C $D0 $F7         BNE $01E915                     A:CD3F X:0007 Y:9A59 S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:6  
01E915 $B9 $00 $00     LDA $0000,Y [049A59] = $06      A:CD3F X:0007 Y:9A59 S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:11 
01E918 $C8             INY                             A:CD06 X:0007 Y:9A59 S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:21 
01E919 $85 $80         STA $80 [002180] = $00          A:CD06 X:0007 Y:9A5A S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:24 
01E91B $CA             DEX                             A:CD06 X:0007 Y:9A5A S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:30 
01E91C $D0 $F7         BNE $01E915                     A:CD06 X:0006 Y:9A5A S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:33 
01E915 $B9 $00 $00     LDA $0000,Y [049A5A] = $1F      A:CD06 X:0006 Y:9A5A S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:39 
01E918 $C8             INY                             A:CD1F X:0006 Y:9A5A S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:48 
01E919 $85 $80         STA $80 [002180] = $00          A:CD1F X:0006 Y:9A5B S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:52 
01E91B $CA             DEX                             A:CD1F X:0006 Y:9A5B S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:57 
01E91C $D0 $F7         BNE $01E915                     A:CD1F X:0005 Y:9A5B S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:61 
01E915 $B9 $00 $00     LDA $0000,Y [049A5B] = $06      A:CD1F X:0005 Y:9A5B S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:66 
01E918 $C8             INY                             A:CD06 X:0005 Y:9A5B S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:76 
01E919 $85 $80         STA $80 [002180] = $00          A:CD06 X:0005 Y:9A5C S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:79 
01E91B $CA             DEX                             A:CD06 X:0005 Y:9A5C S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:85 
01E91C $D0 $F7         BNE $01E915                     A:CD06 X:0004 Y:9A5C S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:88 
01E915 $B9 $00 $00     LDA $0000,Y [049A5C] = $16      A:CD06 X:0004 Y:9A5C S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:94 
01E918 $C8             INY                             A:CD16 X:0004 Y:9A5C S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:103
01E919 $85 $80         STA $80 [002180] = $00          A:CD16 X:0004 Y:9A5D S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:107
01E91B $CA             DEX                             A:CD16 X:0004 Y:9A5D S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:112
01E91C $D0 $F7         BNE $01E915                     A:CD16 X:0003 Y:9A5D S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:116
01E915 $B9 $00 $00     LDA $0000,Y [049A5D] = $0F      A:CD16 X:0003 Y:9A5D S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:121
01E918 $C8             INY                             A:CD0F X:0003 Y:9A5D S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:131
01E919 $85 $80         STA $80 [002180] = $00          A:CD0F X:0003 Y:9A5E S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:144
01E91B $CA             DEX                             A:CD0F X:0003 Y:9A5E S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:150
01E91C $D0 $F7         BNE $01E915                     A:CD0F X:0002 Y:9A5E S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:153
01E915 $B9 $00 $00     LDA $0000,Y [049A5E] = $3B      A:CD0F X:0002 Y:9A5E S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:159
01E918 $C8             INY                             A:CD3B X:0002 Y:9A5E S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:168
01E919 $85 $80         STA $80 [002180] = $00          A:CD3B X:0002 Y:9A5F S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:172
01E91B $CA             DEX                             A:CD3B X:0002 Y:9A5F S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:177
01E91C $D0 $F7         BNE $01E915                     A:CD3B X:0001 Y:9A5F S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:181
01E915 $B9 $00 $00     LDA $0000,Y [049A5F] = $0D      A:CD3B X:0001 Y:9A5F S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:186
01E918 $C8             INY                             A:CD0D X:0001 Y:9A5F S:1FC2 D:2100 DB:04 P:nvMxdizc V:205 H:196
01E919 $85 $80         STA $80 [002180] = $00          A:CD0D X:0001 Y:9A60 S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:199
01E91B $CA             DEX                             A:CD0D X:0001 Y:9A60 S:1FC2 D:2100 DB:04 P:NvMxdizc V:205 H:205
01E91C $D0 $F7         BNE $01E915                     A:CD0D X:0000 Y:9A60 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:205 H:208
